playerId,sweaterNumber,name,position,goals,assists,points,plusMinus,pim,hits,powerPlayGoals,sog,faceoffWinningPctg,toi,blockedShots,shifts,giveaways,takeaways,team,opponent,position_category,game_id,game_date,is_home_team,evenStrengthShotsAgainst,powerPlayShotsAgainst,shorthandedShotsAgainst,saveShotsAgainst,savePctg,evenStrengthGoalsAgainst,powerPlayGoalsAgainst,shorthandedGoalsAgainst,goalsAgainst,starter,decision,shotsAgainst,saves
8475791,71,{'default': 'T. Hall'},L,0,0,0,-2,0,1,0,2,0.5,17:28,0,19,1,0,CHI,UTA,forward,2024020005,10/8/2024,FALSE,,,,,,,,,,,,,
8474034,77,{'default': 'P. Maroon'},L,0,0,0,-1,10,2,0,1,0,13:27,0,13,3,0,CHI,UTA,forward,2024020005,10/8/2024,FALSE,,,,,,,,,,,,,
8476882,86,"{'default': 'T. Teravainen', 'cs': 'T. Teräväinen', 'fi': 'T. Teräväinen', 'sk': 'T. Teräväinen', 'sv': 'T. Teräväinen'}",C,1,0,1,1,0,0,0,1,0,20:34,1,20,1,0,CHI,UTA,forward,2024020005,10/8/2024,FALSE,,,,,,,,,,,,,
8481624,95,"{'default': 'I. Mikheyev', 'cs': 'I. Michejev', 'fi': 'I. Mihejev', 'sk': 'I. Michejev'}",R,0,0,0,1,0,2,0,2,0,15:50,0,18,1,1,CHI,UTA,forward,2024020005,10/8/2024,FALSE,,,,,,,,,,,,,
8484144,98,{'default': 'C. Bedard'},C,0,2,2,1,0,1,0,5,0.5625,21:14,1,20,2,0,CHI,UTA,forward,2024020005,10/8/2024,FALSE,,,,,,,,,,,,,
8477495,4,{'default': 'S. Jones'},D,0,1,1,0,0,0,0,2,0,26:42:00,0,29,0,0,CHI,UTA,defense,2024020005,10/8/2024,FALSE,,,,,,,,,,,,,
8476473,5,{'default': 'C. Murphy'},D,0,0,0,0,5,2,0,0,0,15:15,2,21,0,1,CHI,UTA,defense,2024020005,10/8/2024,FALSE,,,,,,,,,,,,,
8474166,25,{'default': 'A. Martinez'},D,0,0,0,-2,0,0,0,2,0,24:31:00,3,28,3,1,CHI,UTA,defense,2024020005,10/8/2024,FALSE,,,,,,,,,,,,,
8482700,42,{'default': 'N. Allan'},D,0,0,0,0,0,0,0,0,0,10:26,0,16,0,0,CHI,UTA,defense,2024020005,10/8/2024,FALSE,,,,,,,,,,,,,
8481568,72,{'default': 'A. Vlasic'},D,0,1,1,-1,0,0,0,1,0,19:02,3,28,2,1,CHI,UTA,defense,2024020005,10/8/2024,FALSE,,,,,,,,,,,,,
8474673,78,{'default': 'T. Brodie'},D,0,0,0,-2,0,1,0,1,0,16:45,0,23,0,0,CHI,UTA,defense,2024020005,10/8/2024,FALSE,,,,,,,,,,,,,
8475852,34,"{'default': 'P. Mrazek', 'cs': 'P. Mrázek', 'sk': 'P. Mrázek'}",G,,,,,0,,,,,58:42:00,,,,,CHI,UTA,goalie,2024020005,10/8/2024,FALSE,20/24,2-Feb,0/0,22/26,0.846154,4,0,0,4,TRUE,L,26,22
8482821,40,"{'default': 'A. Soderblom', 'cs': 'A. Söderblom', 'fi': 'A. Söderblom', 'sk': 'A. Söderblom', 'sv': 'A. Söderblom'}",G,,,,,0,,,,,0:00,,,,,CHI,UTA,goalie,2024020005,10/8/2024,FALSE,0/0,0/0,0/0,0/0,,0,0,0,0,FALSE,,0,0
8477951,8,{'default': 'N. Schmaltz'},C,0,2,2,1,0,0,0,2,0,17:03,3,23,1,0,UTA,CHI,forward,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8479343,9,{'default': 'C. Keller'},R,1,0,1,1,4,0,0,3,1,17:29,1,24,3,0,UTA,CHI,forward,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8482699,11,{'default': 'D. Guenther'},R,2,0,2,1,0,1,0,5,0,16:30,0,20,0,0,UTA,CHI,forward,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8477021,15,{'default': 'A. Kerfoot'},C,0,0,0,1,0,1,0,2,0.25,15:44,2,23,0,0,UTA,CHI,forward,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8480855,22,{'default': 'J. McBain'},C,0,0,0,0,0,4,0,2,0.333333,13:48,1,23,0,0,UTA,CHI,forward,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8480849,27,{'default': 'B. Hayton'},C,1,1,2,1,0,0,0,4,0.631579,16:16,1,24,1,0,UTA,CHI,forward,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8477070,38,"{'default': ""L. O'Brien""}",C,0,0,0,1,0,7,0,1,0,10:30,0,15,0,0,UTA,CHI,forward,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8481711,63,{'default': 'M. Maccelli'},L,0,0,0,0,0,0,0,0,0,10:57,0,15,0,0,UTA,CHI,forward,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8478474,67,{'default': 'L. Crouse'},L,1,0,1,1,0,1,0,1,0,13:56,0,22,1,0,UTA,CHI,forward,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8478831,82,{'default': 'K. Stenlund'},C,0,0,0,1,0,2,0,1,0.5,14:59,0,23,4,0,UTA,CHI,forward,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8482659,91,{'default': 'J. Doan'},R,0,0,0,0,0,1,0,0,0.4,10:23,0,15,0,0,UTA,CHI,forward,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8483431,92,{'default': 'L. Cooley'},C,0,2,2,1,0,2,0,3,0.5,17:35,0,22,1,0,UTA,CHI,forward,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8479976,4,"{'default': 'J. Välimäki', 'de': 'J. Valimaki', 'es': 'J. Valimaki', 'fr': 'J. Valimaki'}",D,0,0,0,1,0,0,0,1,0,18:15,1,24,1,1,UTA,CHI,defense,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8480891,7,{'default': 'M. Kesselring'},D,0,1,1,3,0,3,0,1,0,17:43,2,27,2,0,UTA,CHI,defense,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8474013,28,{'default': 'I. Cole'},D,0,1,1,2,2,0,0,0,0,20:52,7,29,2,0,UTA,CHI,defense,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8480434,50,{'default': 'S. Durzi'},D,0,1,1,0,5,0,0,0,0,22:01,3,24,3,0,UTA,CHI,defense,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8481609,52,"{'default': 'V. Kolyachonok', 'cs': 'V. Koljačonok', 'fi': 'V. Koljatshonok', 'sk': 'V. Koljačonok'}",D,0,0,0,0,0,1,0,0,0,16:07,1,24,1,0,UTA,CHI,defense,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8479410,98,"{'default': 'M. Sergachev', 'cs': 'M. Sergačov', 'fi': 'M. Sergatshov', 'sk': 'M. Sergačov'}",D,0,1,1,0,0,0,0,1,0,23:52,1,25,2,0,UTA,CHI,defense,2024020005,10/8/2024,TRUE,,,,,,,,,,,,,
8478971,39,{'default': 'C. Ingram'},G,,,,,0,,,,,60:00:00,,,,,UTA,CHI,goalie,2024020005,10/8/2024,TRUE,22/24,2-Feb,0/0,24/26,0.923077,2,0,0,2,TRUE,W,26,24
