game_id,game_date,period,period_type,time_in_period,time_remaining,event_type,situation_code,x_coord,y_coord,zone,event_team,home_team,away_team,winning_player_id,losing_player_id,detail_eventOwnerTeamId,detail_losingPlayerId,detail_winningPlayerId,detail_xCoord,detail_yCoord,detail_zoneCode,hitter_player_id,hittee_player_id,detail_hittingPlayerId,detail_hitteePlayerId,shot_type,shooting_player_id,goalie_id,detail_shotType,detail_shootingPlayerId,detail_goalieInNetId,detail_awaySOG,detail_homeSOG,player_id,detail_playerId,detail_reason,detail_blockingPlayerId,penalized_player_id,drawn_by_player_id,penalty_type,penalty_minutes,detail_typeCode,detail_descKey,detail_duration,detail_committedByPlayerId,detail_drawnByPlayerId,detail_secondaryReason,scoring_player_id,assist1_player_id,assist2_player_id,detail_scoringPlayerId,detail_scoringPlayerTotal,detail_assist1PlayerId,detail_assist1PlayerTotal,detail_awayScore,detail_homeScore,detail_highlightClipSharingUrl,detail_highlightClip,detail_discreteClip,detail_assist2PlayerId,detail_assist2PlayerTotal,detail_servedByPlayerId,detail_highlightClipSharingUrlFr,detail_highlightClipFr,detail_discreteClipFr,detail_losingPlayerName,detail_winningPlayerName,detail_hittingPlayerName,detail_hitteePlayerName,detail_shootingPlayerName,detail_playerName,detail_blockingPlayerName,detail_committedByPlayerName,detail_drawnByPlayerName,detail_scoringPlayerName,detail_assist1PlayerName,detail_assist2PlayerName,detail_servedByPlayerName,qualified
2024020001,10/4/2024,1,REG,1:02,18:58,shot-on-goal,1551,-41.0,-31.0,O,BUF,BUF,NJD,,,7.0,,,-41.0,-31.0,O,,,,,wrist,8482175.0,8474593.0,wrist,8482175.0,8474593.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'J. Peterka'},,,,,,,,,1
2024020001,10/4/2024,1,REG,1:03,18:57,hit,1551,-75.0,-40.0,N,NJD,BUF,NJD,,,1.0,,,-75.0,-40.0,N,8479407.0,8481524.0,8479407.0,8481524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'J. Bratt'},{'default': 'B. Byram'},,,,,,,,,,1
2024020001,10/4/2024,1,REG,1:04,18:56,stoppage,1551,,,,,BUF,NJD,,,,,,,,,,,,,,,,,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024020001,10/4/2024,1,REG,1:04,18:56,faceoff,1551,-69.0,-22.0,O,BUF,BUF,NJD,8477949.0,8475287.0,7.0,8475287.0,8477949.0,-69.0,-22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'E. Haula'},{'default': 'A. Tuch'},,,,,,,,,,,,1
2024020001,10/4/2024,1,REG,1:06,18:54,missed-shot,1551,-36.0,15.0,O,BUF,BUF,NJD,,,7.0,,,-36.0,15.0,O,,,,,slap,8482671.0,8474593.0,slap,8482671.0,8474593.0,,,,,wide-right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'O. Power'},,,,,,,,,0
2024020001,10/4/2024,1,REG,1:34,18:26,hit,1560,-68.0,42.0,N,NJD,BUF,NJD,,,1.0,,,-68.0,42.0,N,8475287.0,8481528.0,8475287.0,8481528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'E. Haula'},{'default': 'D. Cozens'},,,,,,,,,,1
2024020001,10/4/2024,1,REG,1:37,18:23,penalty,1560,1.0,-37.0,N,NJD,BUF,NJD,,,1.0,,,1.0,-37.0,N,,,,,,,,,,,,,,,,,8475287.0,8479420.0,slashing,2.0,MIN,slashing,2.0,8475287.0,8479420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'E. Haula'},{'default': 'T. Thompson'},,,,,1
2024020001,10/4/2024,1,REG,1:37,18:23,faceoff,1451,-69.0,22.0,D,NJD,BUF,NJD,8480002.0,8477949.0,1.0,8477949.0,8480002.0,-69.0,22.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'A. Tuch'},{'default': 'N. Hischier'},,,,,,,,,,,,1
2024020001,10/4/2024,1,REG,1:58,18:02,hit,1451,-80.0,-39.0,N,NJD,BUF,NJD,,,1.0,,,-80.0,-39.0,N,8475455.0,8479420.0,8475455.0,8479420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'B. Dillon'},{'default': 'T. Thompson'},,,,,,,,,,1
2024020001,10/4/2024,1,REG,2:14,17:46,hit,1451,-41.0,38.0,D,NJD,BUF,NJD,,,1.0,,,-41.0,38.0,D,8477508.0,8480839.0,8477508.0,8480839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'C. Lazar'},{'default': 'R. Dahlin'},,,,,,,,,,1
2024020001,10/4/2024,1,REG,2:18,17:42,hit,1451,-91.0,-32.0,N,NJD,BUF,NJD,,,1.0,,,-91.0,-32.0,N,8478399.0,8482097.0,8478399.0,8482097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'J. Siegenthaler'},{'default': 'J. Quinn'},,,,,,,,,,0
2024020001,10/4/2024,1,REG,3:02,16:58,giveaway,1451,-11.0,12.0,N,BUF,BUF,NJD,,,7.0,,,-11.0,12.0,N,,,,,,,,,,,,,8481528.0,8481528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'D. Cozens'},,,,,,,,1
2024020001,10/4/2024,1,REG,3:19,16:41,missed-shot,1451,79.0,2.0,O,NJD,BUF,NJD,,,1.0,,,79.0,2.0,O,,,,,wrist,8480002.0,8480045.0,wrist,8480002.0,8480045.0,,,,,wide-left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'N. Hischier'},,,,,,,,,1
2024020001,10/4/2024,1,REG,3:20,16:40,shot-on-goal,1451,96.0,11.0,O,NJD,BUF,NJD,,,1.0,,,96.0,11.0,O,,,,,wrist,8480002.0,8480045.0,wrist,8480002.0,8480045.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'N. Hischier'},,,,,,,,,1
2024020001,10/4/2024,1,REG,3:38,16:22,shot-on-goal,1551,-86.0,18.0,O,BUF,BUF,NJD,,,7.0,,,-86.0,18.0,O,,,,,wrist,8475722.0,8474593.0,wrist,8475722.0,8474593.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'J. Zucker'},,,,,,,,,0
2024020001,10/4/2024,1,REG,3:46,16:14,shot-on-goal,1551,-53.0,-30.0,O,BUF,BUF,NJD,,,7.0,,,-53.0,-30.0,O,,,,,slap,8480807.0,8474593.0,slap,8480807.0,8474593.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'M. Samuelsson'},,,,,,,,,0
2024020001,10/4/2024,1,REG,3:54,16:06,giveaway,1551,-5.0,41.0,N,NJD,BUF,NJD,,,1.0,,,-5.0,41.0,N,,,,,,,,,,,,,8482110.0,8482110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'D. Mercer'},,,,,,,,0
2024020001,10/4/2024,1,REG,4:03,15:57,missed-shot,1551,-68.0,26.0,O,BUF,BUF,NJD,,,7.0,,,-68.0,26.0,O,,,,,wrist,8478413.0,8474593.0,wrist,8478413.0,8474593.0,,,,,wide-left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'J. Greenway'},,,,,,,,,0
2024020001,10/4/2024,1,REG,4:10,15:50,hit,1551,-82.0,39.0,N,NJD,BUF,NJD,,,1.0,,,-82.0,39.0,N,8483495.0,8477979.0,8483495.0,8477979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'default': 'S. Nemec', 'cs': 'Š. Nemec', 'sk': 'Š. Nemec'}",{'default': 'N. Aube-Kubel'},,,,,,,,,,0
2024020001,10/4/2024,1,REG,4:18,15:42,hit,1551,-97.0,-4.0,N,BUF,BUF,NJD,,,7.0,,,-97.0,-4.0,N,8478413.0,8478399.0,8478413.0,8478399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'J. Greenway'},{'default': 'J. Siegenthaler'},,,,,,,,,,0
2024020001,10/4/2024,1,REG,4:47,15:13,missed-shot,1551,-58.0,-16.0,O,BUF,BUF,NJD,,,7.0,,,-58.0,-16.0,O,,,,,wrist,8479420.0,8474593.0,wrist,8479420.0,8474593.0,,,,,wide-right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'T. Thompson'},,,,,,,,,1
2024020001,10/4/2024,1,REG,5:00,15:00,giveaway,1551,-98.0,4.0,D,NJD,BUF,NJD,,,1.0,,,-98.0,4.0,D,,,,,,,,,,,,,8474593.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'default': 'J. Markstrom', 'cs': 'J. Markström', 'fi': 'J. Markström', 'sk': 'J. Markström', 'sv': 'J. Markström'}",,,,,,,,0
2024020001,10/4/2024,1,REG,5:09,14:51,stoppage,1551,,,,,BUF,NJD,,,,,,,,,,,,,,,,,,,,,,,offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024020001,10/4/2024,1,REG,5:09,14:51,faceoff,1551,-20.0,-22.0,N,BUF,BUF,NJD,8481528.0,8480002.0,7.0,8480002.0,8481528.0,-20.0,-22.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'N. Hischier'},{'default': 'D. Cozens'},,,,,,,,,,,,1
2024020001,10/4/2024,1,REG,6:02,13:58,hit,1551,-35.0,-40.0,N,NJD,BUF,NJD,,,1.0,,,-35.0,-40.0,N,8483429.0,8480802.0,8483429.0,8480802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'S. Casey'},{'default': 'R. McLeod'},,,,,,,,,,0
2024020001,10/4/2024,1,REG,6:07,13:53,missed-shot,1551,-93.0,26.0,O,BUF,BUF,NJD,,,7.0,,,-93.0,26.0,O,,,,,slap,8475722.0,8474593.0,slap,8475722.0,8474593.0,,,,,wide-right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'J. Zucker'},,,,,,,,,0
2024020001,10/4/2024,1,REG,6:12,13:48,blocked-shot,1551,-46.0,-6.0,D,BUF,BUF,NJD,,,7.0,,,-46.0,-6.0,D,,,,,,8480035.0,,,8480035.0,,,,,,blocked,8475287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'H. Jokiharju'},,{'default': 'E. Haula'},,,,,,,0
2024020001,10/4/2024,1,REG,6:14,13:46,stoppage,1551,,,,,BUF,NJD,,,,,,,,,,,,,,,,,,,,,,,puck-in-crowd,,,,,,,,,,,tv-timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024020001,10/4/2024,1,REG,6:14,13:46,faceoff,1551,-69.0,-22.0,O,BUF,BUF,NJD,8478043.0,8477508.0,7.0,8477508.0,8478043.0,-69.0,-22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'C. Lazar'},{'default': 'S. Lafferty'},,,,,,,,,,,,0
2024020001,10/4/2024,1,REG,6:18,13:42,hit,1551,-74.0,39.0,N,BUF,BUF,NJD,,,7.0,,,-74.0,39.0,N,8479359.0,8481032.0,8479359.0,8481032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'B. Malenstyn'},{'default': 'P. Cotter'},,,,,,,,,,0
2024020001,10/4/2024,1,REG,6:19,13:41,hit,1551,-96.0,18.0,N,BUF,BUF,NJD,,,7.0,,,-96.0,18.0,N,8477979.0,8478399.0,8477979.0,8478399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'N. Aube-Kubel'},{'default': 'J. Siegenthaler'},,,,,,,,,,0
2024020001,10/4/2024,1,REG,6:30,13:30,hit,1551,-97.0,-22.0,N,BUF,BUF,NJD,,,7.0,,,-97.0,-22.0,N,8478043.0,8480192.0,8478043.0,8480192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'S. Lafferty'},{'default': 'J. Kovacevic'},,,,,,,,,,0
2024020001,10/4/2024,1,REG,6:31,13:29,hit,1551,-98.0,17.0,N,BUF,BUF,NJD,,,7.0,,,-98.0,17.0,N,8477979.0,8478399.0,8477979.0,8478399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'N. Aube-Kubel'},{'default': 'J. Siegenthaler'},,,,,,,,,,0
2024020001,10/4/2024,1,REG,6:32,13:28,giveaway,1551,-97.0,14.0,D,NJD,BUF,NJD,,,1.0,,,-97.0,14.0,D,,,,,,,,,,,,,8478399.0,8478399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'J. Siegenthaler'},,,,,,,,0
2024020001,10/4/2024,1,REG,7:08,12:52,giveaway,1551,-77.0,-15.0,D,NJD,BUF,NJD,,,1.0,,,-77.0,-15.0,D,,,,,,,,,,,,,8474593.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'default': 'J. Markstrom', 'cs': 'J. Markström', 'fi': 'J. Markström', 'sk': 'J. Markström', 'sv': 'J. Markström'}",,,,,,,,0
2024020001,10/4/2024,1,REG,7:18,12:42,shot-on-goal,1551,-82.0,5.0,O,BUF,BUF,NJD,,,7.0,,,-82.0,5.0,O,,,,,tip-in,8477949.0,8474593.0,tip-in,8477949.0,8474593.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'A. Tuch'},,,,,,,,,1
2024020001,10/4/2024,1,REG,7:21,12:39,stoppage,1551,,,,,BUF,NJD,,,,,,,,,,,,,,,,,,,,,,,puck-in-netting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024020001,10/4/2024,1,REG,7:21,12:39,faceoff,1551,-69.0,22.0,O,BUF,BUF,NJD,8481528.0,8480002.0,7.0,8480002.0,8481528.0,-69.0,22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'N. Hischier'},{'default': 'D. Cozens'},,,,,,,,,,,,1
2024020001,10/4/2024,1,REG,7:35,12:25,hit,1551,-95.0,-30.0,N,BUF,BUF,NJD,,,7.0,,,-95.0,-30.0,N,8481528.0,8483429.0,8481528.0,8483429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'D. Cozens'},{'default': 'S. Casey'},,,,,,,,,,1
2024020001,10/4/2024,1,REG,7:46,12:14,hit,1551,98.0,-11.0,D,BUF,BUF,NJD,,,7.0,,,98.0,-11.0,D,8481524.0,8480002.0,8481524.0,8480002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'B. Byram'},{'default': 'N. Hischier'},,,,,,,,,,1
2024020001,10/4/2024,1,REG,7:50,12:10,hit,1551,98.0,-7.0,N,BUF,BUF,NJD,,,7.0,,,98.0,-7.0,N,8482671.0,8480002.0,8482671.0,8480002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'O. Power'},{'default': 'N. Hischier'},,,,,,,,,,1
2024020001,10/4/2024,1,REG,8:26,11:34,shot-on-goal,1551,35.0,23.0,O,NJD,BUF,NJD,,,1.0,,,35.0,23.0,O,,,,,slap,8478399.0,8480045.0,slap,8478399.0,8480045.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'J. Siegenthaler'},,,,,,,,,0
2024020001,10/4/2024,1,REG,8:31,11:29,hit,1551,86.0,37.0,N,BUF,BUF,NJD,,,7.0,,,86.0,37.0,N,8477365.0,8476292.0,8477365.0,8476292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'C. Clifton'},"{'default': 'O. Palat', 'cs': 'O. Palát', 'sk': 'O. Palát'}",,,,,,,,,,0
2024020001,10/4/2024,1,REG,8:33,11:27,hit,1551,86.0,37.0,N,NJD,BUF,NJD,,,1.0,,,86.0,37.0,N,8476474.0,8478413.0,8476474.0,8478413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'S. Noesen'},{'default': 'J. Greenway'},,,,,,,,,,1
2024020001,10/4/2024,1,REG,8:39,11:21,goal,1551,72.0,-12.0,O,NJD,BUF,NJD,,,1.0,,,72.0,-12.0,O,,,,,snap,,8480045.0,snap,,8480045.0,,,,,,,,,,,,,,,,,8476474.0,8480192.0,,8476474.0,1.0,8480192.0,1.0,1.0,0.0,https://nhl.com/video/njd-buf-noesen-scores-goal-against-ukko-pekka-luukkonen-6362848229112,6362850000000.0,6362850000000.0,,,,,,,,,,,,,,,,{'default': 'S. Noesen'},{'default': 'J. Kovacevic'},,,1
2024020001,10/4/2024,1,REG,8:39,11:21,faceoff,1551,0.0,0.0,N,NJD,BUF,NJD,8478414.0,8477949.0,1.0,8477949.0,8478414.0,0.0,0.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'A. Tuch'},{'default': 'T. Meier'},,,,,,,,,,,,1
2024020001,10/4/2024,1,REG,9:00,11:00,blocked-shot,1551,50.0,-25.0,D,NJD,BUF,NJD,,,1.0,,,50.0,-25.0,D,,,,,,8476462.0,,,8476462.0,,,,,,blocked,8477949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'D. Hamilton'},,{'default': 'A. Tuch'},,,,,,,1
2024020001,10/4/2024,1,REG,9:04,10:56,blocked-shot,1551,57.0,19.0,D,NJD,BUF,NJD,,,1.0,,,57.0,19.0,D,,,,,,8475455.0,,,8475455.0,,,,,,blocked,8479420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'B. Dillon'},,{'default': 'T. Thompson'},,,,,,,1
2024020001,10/4/2024,1,REG,9:06,10:54,shot-on-goal,1551,82.0,14.0,O,NJD,BUF,NJD,,,1.0,,,82.0,14.0,O,,,,,wrist,8478414.0,8480045.0,wrist,8478414.0,8480045.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'T. Meier'},,,,,,,,,1
2024020001,10/4/2024,1,REG,9:09,10:51,hit,1551,98.0,-7.0,N,NJD,BUF,NJD,,,1.0,,,98.0,-7.0,N,8479407.0,8480839.0,8479407.0,8480839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'J. Bratt'},{'default': 'R. Dahlin'},,,,,,,,,,1
2024020001,10/4/2024,1,REG,9:09,10:51,missed-shot,1551,88.0,-8.0,O,NJD,BUF,NJD,,,1.0,,,88.0,-8.0,O,,,,,wrap-around,8478414.0,8480045.0,wrap-around,8478414.0,8480045.0,,,,,wide-right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'T. Meier'},,,,,,,,,1
2024020001,10/4/2024,1,REG,9:12,10:48,shot-on-goal,1551,43.0,28.0,O,NJD,BUF,NJD,,,1.0,,,43.0,28.0,O,,,,,snap,8475455.0,8480045.0,snap,8475455.0,8480045.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'B. Dillon'},,,,,,,,,0
2024020001,10/4/2024,1,REG,9:14,10:46,stoppage,1551,,,,,BUF,NJD,,,,,,,,,,,,,,,,,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024020001,10/4/2024,1,REG,9:14,10:46,faceoff,1551,69.0,22.0,O,NJD,BUF,NJD,8480002.0,8478043.0,1.0,8478043.0,8480002.0,69.0,22.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'S. Lafferty'},{'default': 'N. Hischier'},,,,,,,,,,,,1
2024020001,10/4/2024,1,REG,9:41,10:19,blocked-shot,1551,53.0,-7.0,D,NJD,BUF,NJD,,,1.0,,,53.0,-7.0,D,,,,,,8480002.0,,,8480002.0,,,,,,blocked,8479359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'N. Hischier'},,{'default': 'B. Malenstyn'},,,,,,,1
2024020001,10/4/2024,1,REG,9:44,10:16,giveaway,1551,33.0,-20.0,O,NJD,BUF,NJD,,,1.0,,,33.0,-20.0,O,,,,,,,,,,,,,8483495.0,8483495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'default': 'S. Nemec', 'cs': 'Š. Nemec', 'sk': 'Š. Nemec'}",,,,,,,,0
2024020001,10/4/2024,1,REG,10:15,9:45,stoppage,1551,,,,,BUF,NJD,,,,,,,,,,,,,,,,,,,,,,,offside,,,,,,,,,,,tv-timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024020001,10/4/2024,1,REG,10:15,9:45,faceoff,1551,-20.0,-22.0,N,BUF,BUF,NJD,8479420.0,8481559.0,7.0,8481559.0,8479420.0,-20.0,-22.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'J. Hughes'},{'default': 'T. Thompson'},,,,,,,,,,,,1
2024020001,10/4/2024,1,REG,10:34,9:26,blocked-shot,1551,74.0,-11.0,D,NJD,BUF,NJD,,,1.0,,,74.0,-11.0,D,,,,,,8481559.0,,,8481559.0,,,,,,blocked,8480035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'default': 'J. Hughes'},,{'default': 'H. Jokiharju'},,,,,,,1
